,CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
62,21-01-0426-46,21-004,JALAPA,JALAPA,"INSTITUTO ACTIVO BILINGÜE ""NUEVA GUATEMALA""","1A. AV. 0-45 ZONA 1, BARRIO LA ESPERANZA",35704663,VICTOR MANUEL PORTILLO RECINOS,ANGELA ELIZABETH PORTILLO SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
63,21-01-0427-46,21-004,JALAPA,JALAPA,"INSTITUTO ACTIVO BILINGÜE ""NUEVA GUATEMALA""","1A. AV. 0-45 ZONA 1, BARRIO LA ESPERANZA",37934317,VICTOR MANUEL PORTILLO RECINOS,JOHNNY ALFONSO FAJARDO FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
64,21-01-0428-46,21-004,JALAPA,JALAPA,"INSTITUTO ACTIVO BILINGÜE ""NUEVA GUATEMALA""","1A. AV. 0-45 ZONA 1, BARRIO LA ESPERANZA",37934317,VICTOR MANUEL PORTILLO RECINOS,DENISSE EVELIN CASTELLANOS FUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JALAPA
65,21-01-0437-46,21-004,JALAPA,JALAPA,COLEGIO PARTICULAR MIXTO OSCAR DE LEÓN PALACIOS,"LOTES 6F, 7F, 159F, 160F, LOTIFICACIÓN LOS EUCALIPTOS",78220029,VICTOR MANUEL PORTILLO RECINOS,LUCERO ZELESTE MORALES CONTRERAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
66,21-01-0789-46,21-004,JALAPA,JALAPA,"INSTITUTO TÉCNICO PROFESIONAL ""MIGUEL ANGEL ASTURIAS""",1A. CALLE 6-61 ZONA 1 BARRIO DEMOCRACIA,79222110,VICTOR MANUEL PORTILLO RECINOS,MIRIAM CONSUELO CARÍAS PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
67,21-01-0823-46,21-004,JALAPA,JALAPA,"INSTITUTO TÉCNICO INDUSTRIAL ""ALBERT EINSTEIN""","7A. AVENIDA 2-46 ZONA 1, BARRIO LA DEMOCRACIA",79225240,VICTOR MANUEL PORTILLO RECINOS,CLAUDIA SUCELY JIMENEZ JACOBO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
68,21-01-0902-46,21-002,JALAPA,JALAPA,INSTITUTO ADOLFO V. HALL DE JALAPA,CASERÍO LLANO GRANDE KM. 166.9,79224560,JORGE ADELINO PEREZ UCELO,RUDY WALDEMAR RAMOS GARCIA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JALAPA
69,21-01-1191-46,25-000,JALAPA,JALAPA,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),,,SONIA HAYDEE REYES MONTERROSO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,A DISTANCIA,JALAPA
70,21-01-1232-46,21-002,JALAPA,JALAPA,ESCUELA NORMAL DE EDUCACION FISICA,ÁREA ESCOLAR NO. 3 COLONIA BOSQUES DE VIENA,79222073,JORGE ADELINO PEREZ UCELO,SILVIA MAGALÍ AQUINO LÓPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JALAPA
71,21-01-1252-46,21-004,JALAPA,JALAPA,"INSTITUTO TÉCNICO PROFESIONAL ""MIGUEL ANGEL ASTURIAS""","1A. CALLE 6-61 ZONA 1, BARRIO LA DEMOCRACIA",79222110,VICTOR MANUEL PORTILLO RECINOS,MIRIAM CONSUELO CARÍAS PÉREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
72,21-01-1331-46,21-004,JALAPA,JALAPA,"COLEGIO PREUNIVERSITARIO ""JUAN PABLO II""","CALLE TRANSITO ROJAS 0-73 ZONA 5, BARRIO CHIPILAPA",79222677,VICTOR MANUEL PORTILLO RECINOS,AROLDO CASTRO MEDINA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
73,21-01-1335-46,21-004,JALAPA,JALAPA,INSTITUTO TECNICO PROFESIONAL MIGUEL ANGEL ASTURIAS,1ERA. CALLE 6-61 ZONA 1 COLONIA DEMOCRACIA,79222110,VICTOR MANUEL PORTILLO RECINOS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JALAPA
74,21-01-1376-46,21-002,JALAPA,JALAPA,ESCUELA NORMAL DE PARVULOS,"COLONIA BOSQUES DE VIENA, ZONA 2 BARRIO SAN FRANCISCO",79223350,JORGE ADELINO PEREZ UCELO,ROSA LIZZETH PEÑATE SANTIAGO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
75,21-01-1379-46,21-004,JALAPA,JALAPA,"COLEGIO ""SAGRADO CORAZON""","3RA. CALLE 2-47 ZONA 2, BARRIO SAN FRANCISCO",79227638,VICTOR MANUEL PORTILLO RECINOS,EFRAÍN DE JESÚS SALAZAR PERALTA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
76,21-01-1382-46,21-004,JALAPA,JALAPA,INSTITUTO TECNICO INDUSTRIAL ALBERT EINSTEIN (POR MADUREZ),7A. AVENIDA ENTRE 2A. CALLE B Y C ZONA 1 BARRIO LA DEMOCRACIA,79225240,VICTOR MANUEL PORTILLO RECINOS,MARIO ANTONIO PAREDES ORDOÑEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,JALAPA
77,21-01-1409-46,21-004,JALAPA,JALAPA,COLEGIO PARTICULAR MIXTO CIENTIFICO AMERICANO,2A. AV. 2-78 ZONA 1 BARRIO LA ESPERANZA,79222495,VICTOR MANUEL PORTILLO RECINOS,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
78,21-01-1420-46,21-004,JALAPA,JALAPA,INSTITUTO PARTICULAR MIXTO MODERNO JALAPANECO,"3A. CALLE 0-39, ZONA 2 BARRIO LA ESPERANZA",51228253,VICTOR MANUEL PORTILLO RECINOS,GÉRMAN DE JESUS RAMOS VALLE,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,JALAPA
79,21-01-1456-46,21-004,JALAPA,JALAPA,COLEGIO PARTICULAR MIXTO 'LICEO JALAPA',CALLE TRANSITO ROJAS 7-60 ZONA 1 BARRIO LA DEMOCRACIA,79220013,VICTOR MANUEL PORTILLO RECINOS,LESLY PRISCILA CARRERA RUIZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
80,21-02-0050-46,21-006,JALAPA,SAN PEDRO PINULA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO SAN JOSÉ,59091890,CARLOS ANTONIO CORDERO TRIGUEROS,BERFILIO OTONIEL PÉREZ MÉNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
81,21-02-0079-46,21-006,JALAPA,SAN PEDRO PINULA,"INSTITUTO PRIVADO DE EDUCACION DE CIENCIAS Y TECNOLOGIA ""LA SAGRADA FAMILIA""",BARRIO SAN PABLO,42911006,CARLOS ANTONIO CORDERO TRIGUEROS,ELMER ABEL SANDOVAL MUÑOZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
82,21-02-0085-46,21-006,JALAPA,SAN PEDRO PINULA,"INSTITUTO PRIVADO DE EDUCACIÓN DE CIENCIAS Y TECNOLOGIA ""LA SAGRADA FAMILIA""",BARRIO SAN PABLO,42911006,CARLOS ANTONIO CORDERO TRIGUEROS,EDVIN SAÚL GONZÁLEZ CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
83,21-02-0091-46,21-025,JALAPA,SAN PEDRO PINULA,CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- COOPERATIVA EL RECUERDO/T-21,"RUTA NACIONAL NO. 18, KM. 123, ENTRADA AL AGUA TIBIA",79220836,ZOILA LIGIA ELIZABETH MARTINEZ GUZMAN DE CARIAS,ZAIDA VIOLETA MARTÍNEZ FOLGAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,SEMIPRESENCIAL,JALAPA
84,21-02-0094-46,21-006,JALAPA,SAN PEDRO PINULA,"INSTITUTO PRIVADO DE EDUCACIÓN DE CIENCIAS Y TECNOLOGÍA ""LA SAGRADA FAMILIA""",BARRIO SAN PABLO,42911006,CARLOS ANTONIO CORDERO TRIGUEROS,EDVIN SAÚL GONZÁLEZ CAMPOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JALAPA
85,21-02-0099-46,21-006,JALAPA,SAN PEDRO PINULA,INSTITUTO NACIONAL TECNOLÓGICO,ALDEA EL PINALITO,56321765,CARLOS ANTONIO CORDERO TRIGUEROS,VERÓNICA VIOLETA MARTÍNEZ,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JALAPA
86,21-02-1432-46,21-006,JALAPA,SAN PEDRO PINULA,INSTITUTO POR COOPERATIVA DE MAGISTERIO DE EDUCACION PRIMARIA INTERCULTURAL,BARRIO SAN JOSE,52053133,CARLOS ANTONIO CORDERO TRIGUEROS,FELIPE ABRAHÁM GALICIA MARÍN,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
87,21-03-0010-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO EL LLANO,30441503,ALBA LUZ CRISTINA AGUSTIN MANUEL,CIRIACO DAMIÁN MÉNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
88,21-03-0026-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,"COLEGIO PARTICULAR MIXTO ""LICEO SAN LUIS""",BARRIO EL CALVARIO,45258219,ALBA LUZ CRISTINA AGUSTIN MANUEL,JACKELINE JOHANNA ESTEBAN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
89,21-03-0027-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,"COLEGIO DEL NIVEL MEDIO ""SUPERACION""",BARRIO LOS IZOTES,30441503,ALBA LUZ CRISTINA AGUSTIN MANUEL,ISMAÉL HUMBERTO JUÁREZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
90,21-03-0029-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,"COLEGIO DEL NIVEL MEDIO ""SUPERACION""",BARRRIO LOS IZOTES,43521954,ALBA LUZ CRISTINA AGUSTIN MANUEL,ISMAÉL HUMBERTO JUÁREZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
91,21-03-0032-46,21-012,JALAPA,SAN LUIS JILOTEPEQUE,INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA,ALDEA EL CAMARÓN,58845324,NATIVIDAD DE JESUS GREGORIO MARTINEZ,LETICIA ESPERANZA LÓPEZ MÉNDEZ,DIVERSIFICADO,MUNICIPAL,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
92,21-03-0034-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA,BARRIO EL LLANO,30441503,ALBA LUZ CRISTINA AGUSTIN MANUEL,CIRIACO DAMIÁN MÉNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JALAPA
93,21-03-0036-46,21-025,JALAPA,SAN LUIS JILOTEPEQUE,"CENTRO DE EDUCACIÓN EXTRAESCOLAR -CEEX- ""FUNDACIÓN DECA""",BARRIO SANTA CRUZ,55787228,ZOILA LIGIA ELIZABETH MARTINEZ GUZMAN DE CARIAS,BAUDINO ADIL CHINCHILLA PALMA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,JALAPA
94,21-03-0040-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,"COLEGIO PARTICULAR MIXTO ""LICEO SAN LUIS""",BARRIO EL CALVARIO,45258219,ALBA LUZ CRISTINA AGUSTIN MANUEL,JACKELINE JOHANNA ESTEBAN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
95,21-03-0042-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,"COLEGIO DEL NIVEL MEDIO ""SUPERACIÓN""",BARRIO LOS IZOTES,30441503,ALBA LUZ CRISTINA AGUSTIN MANUEL,ISMAÉL HUMBERTO JUÁREZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JALAPA
96,21-03-0043-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,"COLEGIO PARTICULAR MIXTO ""LICEO SAN LUIS""",BARRIO EL CALVARIO,45258219,ALBA LUZ CRISTINA AGUSTIN MANUEL,JACKELINE JOHANNA ESTEBAN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JALAPA
97,21-03-0044-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,"COLEGIO PARTICULAR MIXTO ""LICEO SAN LUIS""",BARRIO EL CALVARIO,45258219,ALBA LUZ CRISTINA AGUSTIN MANUEL,JACKELINE JOHANNA ESTEBAN MARTÍNEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
98,21-03-0046-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,"COLEGIO DEL NIVEL MEDIO ""SUPERACIÓN""",BARRIO LOS IZOTES,30441503,ALBA LUZ CRISTINA AGUSTIN MANUEL,ISMAÉL HUMBERTO JUÁREZ LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
99,21-03-1144-46,21-011,JALAPA,SAN LUIS JILOTEPEQUE,INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,BARRIO EL CENTRO,79237519,ALBA LUZ CRISTINA AGUSTIN MANUEL,TOMÁS RAMIRO LÓPEZ MATÍAS,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
100,21-04-0003-46,21-013,JALAPA,SAN MANUEL CHAPARRON,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO ARRIBA,41223351,ENA BELISA ZUÑIGA ALARCON,JULIO ERNESTO CRUZ MORÁN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
101,21-04-0009-46,21-013,JALAPA,SAN MANUEL CHAPARRON,INSTITUTO TECNICO PROFESIONAL EBEN-EZER,1A. AVENIDA BARRIO ABAJO,45611643,ENA BELISA ZUÑIGA ALARCON,FANNY YADIRA LEMUS SANDOVAL,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
102,21-04-0017-46,21-013,JALAPA,SAN MANUEL CHAPARRON,"INSTITUTO TÉCNICO PROFESIONAL ""EBEN-EZER""",1A. AVENIDA BARRIO ABAJO,48784155,ENA BELISA ZUÑIGA ALARCON,MAYRA JUDITH GÓMEZ MEJÍA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
103,21-04-1145-46,21-013,JALAPA,SAN MANUEL CHAPARRON,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,BARRIO ARRIBA,50670921,ENA BELISA ZUÑIGA ALARCON,OSCAR MOISES PADILLA ZUÑIGA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
104,21-04-1250-46,21-013,JALAPA,SAN MANUEL CHAPARRON,INSTITUTO DIVERSIFICADO POR COOPERATIVA,ALDEA POZA VERDE,30392097,ENA BELISA ZUÑIGA ALARCON,JUAN MISAEL GÓMEZ AGUSTÍN,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
105,21-05-0017-46,21-009,JALAPA,SAN CARLOS ALZATATE,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO CAMELIAS,31254619,AMARILIS NOHEMI MENDEZ MATEO,MÉLIDA PATRICIA ESTRADA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
106,21-05-0027-46,21-009,JALAPA,SAN CARLOS ALZATATE,INSTITUTO PRIVADO DE EDUCACION MIXTA CIENCIA Y TECNOLOGIA,BARRIO CAMELIAS,57637240,AMARILIS NOHEMI MENDEZ MATEO,EMORA ESPERANZA SOLIS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
107,21-05-0033-46,21-009,JALAPA,SAN CARLOS ALZATATE,"COLEGIO PARTICULAR MIXTO ""MONTEOLIVO""",BARRIO ENTRE RIOS,33401179,AMARILIS NOHEMI MENDEZ MATEO,MAYNOR ANTONIO GOMEZ MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
108,21-05-0035-46,21-009,JALAPA,SAN CARLOS ALZATATE,"COLEGIO PARTICULAR MIXTO ""MONTEOLIVO""",BARRIO ENTRE RIOS,46911243,AMARILIS NOHEMI MENDEZ MATEO,MAYNOR ANTONIO GOMEZ MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
109,21-05-0037-46,21-009,JALAPA,SAN CARLOS ALZATATE,INSTITUTO PRIVADO DE EDUCACION MIXTA CIENCIA Y TECNOLOGIA,BARRIO CAMELIAS,57637240,AMARILIS NOHEMI MENDEZ MATEO,EMORA ESPERANZA SOLIS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
110,21-05-0038-46,21-009,JALAPA,SAN CARLOS ALZATATE,"COLEGIO PARTICULAR MIXTO ""MONTEOLIVO""",BARRIO ENTRE RÍOS,53345677,AMARILIS NOHEMI MENDEZ MATEO,MARBIN ADIN CARÍAS CARDONA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
111,21-05-0049-46,21-009,JALAPA,SAN CARLOS ALZATATE,"COLEGIO PARTICULAR MIXTO ""EL PINO""",ALDEA PINO ZAPOTÓN,57519934,AMARILIS NOHEMI MENDEZ MATEO,MIDÍAN IRENE NÁJERA GONZÁLEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
112,21-05-0052-46,21-009,JALAPA,SAN CARLOS ALZATATE,"COLEGIO PARTICULAR MIXTO ""MONTEOLIVO""",BARRIO ENTRE RÍOS,40741805,AMARILIS NOHEMI MENDEZ MATEO,MAYNOR ANTONIO GOMEZ MENDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JALAPA
113,21-05-0054-46,21-009,JALAPA,SAN CARLOS ALZATATE,"INSTITUTO PRIVADO DE EDUCACIÓN MIXTA ""CIENCIA Y TECNOLOGÍA""",BARRIO CAMELIAS,57637240,AMARILIS NOHEMI MENDEZ MATEO,EMORA ESPERANZA SOLIS HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JALAPA
114,21-05-1141-46,21-009,JALAPA,SAN CARLOS ALZATATE,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,SAN CARLOS ALZATATE,57748268,AMARILIS NOHEMI MENDEZ MATEO,VIVIAN ARELY SANTIAGO Y SANTIAGO,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
115,21-06-0021-46,21-003,JALAPA,MONJAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,BARRIO LA REFORMA,58862473,IRIS VICTORIA TEO ORELLANA,ELIAZAR ELI ELVIRA LOPEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
116,21-06-0032-46,21-003,JALAPA,MONJAS,COLEGIO EVANGELICO LIBERTAD,FINCA EL YALU,40160286,IRIS VICTORIA TEO ORELLANA,DALIA CARINA MORALES LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),JALAPA
117,21-06-0034-46,21-003,JALAPA,MONJAS,COLEGIO EVANGELICO LIBERTAD,FINCA EL YALÚ,40160286,IRIS VICTORIA TEO ORELLANA,DALIA CARINA MORALES LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
118,21-06-0036-46,21-003,JALAPA,MONJAS,INSTITUTO MUNICIPAL DE EDUCACION,LOTIFICACIÓN EL RECUERDO I,46002805,IRIS VICTORIA TEO ORELLANA,HUGO FRANCISCO NÁJERA LÓPEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
119,21-06-0048-46,21-003,JALAPA,MONJAS,"COLEGIO EVANGÉLICO PARTICULAR MIXTO ""LA PALABRA""","EL ESPINALAR, CASERÍO LA CEIBITA",40501176,IRIS VICTORIA TEO ORELLANA,JOSÉ DANIEL RECINOS HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
120,21-06-0052-46,21-003,JALAPA,MONJAS,"INSTITUTO TÉCNICO DE FORMACION INTEGRAL ""INTECFORI""",BARRIO EL PORVENIR,58589094,IRIS VICTORIA TEO ORELLANA,JULIA ARACELY GUDIEL LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (UN DÍA A LA SEMANA),JALAPA
121,21-06-0054-46,21-003,JALAPA,MONJAS,INSTITUTO MUNICIPAL DE EDUCACIÓN,LOTIFICACIÓN EL RECUERDO I,46002805,IRIS VICTORIA TEO ORELLANA,HUGO FRANCISCO NÁJERA LÓPEZ,DIVERSIFICADO,MUNICIPAL,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (DOS DÍAS A LA SEMANA),JALAPA
122,21-06-0239-46,21-003,JALAPA,MONJAS,"ESCUELA NORMAL REGIONAL DE ORIENTE ""LICENCIADO CLEMENTE MARROQUIN ROJAS""",KILOMETRO 146.5,46354246,IRIS VICTORIA TEO ORELLANA,PEDRO ANTONIO RAMOS RUANO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),JALAPA
123,21-06-0806-46,21-003,JALAPA,MONJAS,"COLEGIO PARTICULAR MIXTO ""LICEO MINERVA""",BARRIO LA REFORMA,42120887,IRIS VICTORIA TEO ORELLANA,OTONIEL LÓPEZ GARNICA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
124,21-06-1131-46,21-003,JALAPA,MONJAS,COLEGIO PARTICULAR MIXTO LICEO MONJAS,BARRIO LA REFORMA,79247374,IRIS VICTORIA TEO ORELLANA,PATRICIA ELVIRA LOBOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
125,21-06-1135-46,21-003,JALAPA,MONJAS,"INSTITUTO TÉCNICO DE FORMACION INTEGRAL ""INTECFORI""",BARRIO EL PORVENIR,52589094,IRIS VICTORIA TEO ORELLANA,JULIA ARACELY GUDIEL LÓPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,JALAPA
126,21-06-1142-46,21-003,JALAPA,MONJAS,INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA,BARRIO LA REFORMA,79247315,IRIS VICTORIA TEO ORELLANA,YONY MANUEL GODOY MOLINA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
127,21-06-1194-46,21-016,JALAPA,MONJAS,ESCUELA NORMAL REGIONAL DE PARVULOS ADS. A ESCUELA NORMAL REGIONAL DE ORIENTE LIC. CLEMENTE MARROQUIN ROJAS,,,ANA GLORIA MOLINA TEO,,DIVERSIFICADO,OFICIAL,RURAL,TEMPORAL NOMBRAMIENTO,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),JALAPA
128,21-06-1195-46,21-016,JALAPA,MONJAS,INSTITUTO TECNICO DE FORMACION INTEGRAL,BARRIO EL PORVENIR,,ANA GLORIA MOLINA TEO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),JALAPA
